item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
256508244327,46413,Type,required,FREE_TEXT,SINGLE,34,"Arc Welder | Butane Torch | Desoldering Pump | Electric Soldering Iron Kit | Electric Soldering Pump | Electrode","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256525915681,181413,"Number in Pack",recommended,FREE_TEXT,SINGLE,9,"2 | 4 | 6 | 8 | 10 | 12","Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet"
256525915688,87122,"Frame Material",recommended,FREE_TEXT,MULTI,9,"Acrylic | Aluminum | Iron | Metal | Nickel | Nylon","Black Drawstring Security Strings Bag with Stopper"
256525915695,181413,"Number in Pack",recommended,FREE_TEXT,SINGLE,9,"2 | 4 | 6 | 8 | 10 | 12","Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each"
256525915724,39057,"Blade Material",recommended,FREE_TEXT,SINGLE,9,"Aluminum | Bi-Metal | Carbon Steel | Ceramic | High Carbon Steel | Metal","6 Pack Utility Knives Home and Office Razor Blades"
256525915740,87133,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,9,"1 | 2 | 3 | 4 | 5 | 6","ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set"
256525915747,178084,"Number of Tools",recommended,FREE_TEXT,SINGLE,9,"3 | 4 | 5 | 6 | 7 | 8","Folding Pocket Knife Drop Point Blade with Pouch"
256525915757,178974,Coarseness,recommended,FREE_TEXT,SINGLE,9,"120 Grit | 1000 Grit | Rough | Coarse | Bastard | Middle","Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc"
256525915800,7306,"Number of Tools",recommended,FREE_TEXT,SINGLE,9,"3 | 4 | 5 | 6 | 7 | 8","ASR Outdoor 8"" Eagle Head Pocket Knife"
256525915806,75236,"Number of Tools",recommended,FREE_TEXT,SINGLE,9,"3 | 4 | 5 | 6 | 7 | 8","ASR Outdoor 8"" Pocket Knife - Orange"
256525915808,66826,"Manufacturer Warranty",recommended,FREE_TEXT,SINGLE,9,"3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years","Small Field Knife Pocket Fishing Tackle Box Grooved Angle Sharpening Stone"
256525915822,20725,Style,recommended,FREE_TEXT,SINGLE,9,"Animal Print | Antique Style | Contemporary | Fun & Curiosity | Modern | Shabby","BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915852,48818,"Lock Type",recommended,FREE_TEXT,SINGLE,9,"Ball Bearing | Compression | Frame | Lever | Liner | Lockback","ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
256525915867,48818,"Lock Type",recommended,FREE_TEXT,SINGLE,9,"Ball Bearing | Compression | Frame | Lever | Liner | Lockback","ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter"
256525915872,20661,Department,recommended,FREE_TEXT,MULTI,9,"Adults | Boys | Girls | Kids | Men | Teens","Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
256525915902,75236,"Number of Tools",recommended,FREE_TEXT,SINGLE,9,"3 | 4 | 5 | 6 | 7 | 8","Multi Function Stainless Steel Utility Pocket Knife w/ Carrying Pouch"
256525922766,13362,Performance/Activity,recommended,FREE_TEXT,MULTI,9,"Bodybuilding | Fitness | Gym & Training | Pilates | Pole Dance | Running & Jogging","Jumbo Aluminum Utility Carabiner With Grip - Pink 7 Inch"
256525927096,13362,Performance/Activity,recommended,FREE_TEXT,MULTI,9,"Bodybuilding | Fitness | Gym & Training | Pilates | Pole Dance | Running & Jogging","Jumbo Aluminum Utility Carabiner With Grip - Silver 7 Inch"
256526374832,13362,Performance/Activity,recommended,FREE_TEXT,MULTI,9,"Bodybuilding | Fitness | Gym & Training | Pilates | Pole Dance | Running & Jogging","Jumbo Aluminum Utility Carabiner with Grip - Black 7 Inch"
257018082936,181040,"Cable Length",recommended,FREE_TEXT,SINGLE,9,"10 ft | 2 ft | 3 ft | 4 ft | 5 ft | 6 ft","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
254735959828,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Aquaseal FD Flexible Repair Adhesive for Outdoor Gear and Vinyl, Clear"
254735968039,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Ripstop Nylon Repair Tape for Fabric and Vinyl, 3"" x 20"""
254735978393,106124,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Aquaseal SR Shoe and Boot Repair Adhesive, Clear Glue, 1 oz"
254847472929,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 1.5 fl oz"
254913999821,178974,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Diamond Coated Flat File Set 6 Different Grits 7"""
255033244446,116005,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Chefs Kitchen Home Knife Sharpening T13 Steel Rod Industrial Grade - 12 inch"
255290973091,163824,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","SE GP3-SS20 Black Prospector's Choice Plastic Sand Scoop For Metal Detecting"
255353500529,8504,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Durable Water Repellent (DWR) Spray for Reproofing Jackets"
255457181082,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Seam Grip Waterproof Sealant Adhesive for Tents, Outdoors, Clear, 1 oz"
256012360865,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 4 fl oz"
256110410273,27362,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz"
256201111293,310,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Durable Water Repellent Spray for Reproofing Jackets, 10.5 oz"
256249413299,177911,"Camo Pattern",recommended,FREE_TEXT,SINGLE,8,"Desert | Digital | DPM | Duck Hunter | Flecktarn | Snow","GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors"
256249413299,177911,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors"
256264332056,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Aquaseal FD Flexible Durable Repair Adhesive, Cure Accelerator, 0.75 oz"
256376275265,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Seam Grip WP Field Repair Kit for Tents and Outdoor Gear, Clear 0.25 oz"
256446183294,310,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Gear Aid Revivex Durable Water Proofing Pro Cleaner Combo Kit 10oz"
256446183297,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3"" x 20"", Silver"
256446183331,8504,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Care Kit with Revivex Pro Cleaner & 16oz Durable Water Repellent Spray"
256446183341,27362,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz"
256446183347,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Cleaner & Conditioner for BCD SCUBA and Dive Equipment 10 fl oz"
256446183403,101915,"Hair Type",recommended,FREE_TEXT,SINGLE,8,"All Hair Types | Coarse Hair | Curly Hair | Fine Hair | Hair Extension | Long Hair","4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch"
256446183403,101915,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch"
256446183412,259189,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz"
256446183413,8504,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Seam Grip Silicone Sealant for Silnylon Tents and Tarps, Clear 1.5 oz"
256446183433,163824,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","SE GP-SB32 Prospector's Choice Green Lightweight Sluice Box, 30"""
256446183453,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5"""
256446183460,183150,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Deluxe 9 Piece Wood Burning Pen Tool Hobby & Craft Kit"
256446183485,181398,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”"
256446183505,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Wildlife Patches for Jackets, Tent, Gear Repair 3"" x 20"""
256446183524,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black"
256446183545,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Elastic Shock Cord for Tent Poles and Jackets, 84"", Black"
256446186491,183125,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz, 2 pack"
256462817220,26261,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10"""
256462817259,75236,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","11 Function Credit Card Sized Multi-tool - 20 Pack"
256462817275,46282,"Wood Tone",recommended,FREE_TEXT,SINGLE,8,"Dark Brown Wood | Espresso | Gray Wood | Light Yellow Wood | Medium Brown Wood | Medium Yellow Wood","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256462817275,46282,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256462820576,13362,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch"
256468957823,181413,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor Survival Paracord Rope 100ft (10 Colors)"
256470598874,46282,"Wood Tone",recommended,FREE_TEXT,SINGLE,8,"Dark Brown Wood | Espresso | Gray Wood | Light Yellow Wood | Medium Brown Wood | Medium Yellow Wood","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256470598874,46282,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256470618745,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver"
256476123885,259621,"Labels & Certifications",recommended,FREE_TEXT,MULTI,8,"CSE Certified Sustainable Economics | EPA Safer Choice | EU Ecolabel | Fairtrade | PRO PLANET | Protected Designation of Origin (PDO)","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
256476123885,259621,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
256476123930,50382,"Unit Type",recommended,FREE_TEXT,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256485432774,27362,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Op Drops Anti-Fog and Lens Cleaner for Eyewear and Optics, 0.25 oz"
256494150722,29574,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, Odor Kit"
256495157311,36120,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Tenacious Tape Repair for Tents and Vinyl, Clear Roll, 1.5""x 60"""
256500167211,87133,"Stove Type Compatibility",recommended,FREE_TEXT,MULTI,8,"Alcohol Stove | Camping BBQ | Canister Stove | Dutch Oven | Electric | Induction","Camping Utensil Set Knife Fork Spoon"
256500167211,87133,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Camping Utensil Set Knife Fork Spoon"
256504787666,101915,"Hair Type",recommended,FREE_TEXT,SINGLE,8,"All Hair Types | Coarse Hair | Curly Hair | Fine Hair | Hair Extension | Long Hair","Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades"
256504787666,101915,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades"
256508244300,39057,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc"
256508244303,8504,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 1 Gallon"
256508244305,185171,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Double Ended Stainless Steel Spatula"
256508244309,40587,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
256508244319,20761,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
256508244326,117141,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set"
256508244327,46413,"Unit Type",recommended,FREE_TEXT,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
256508244342,122718,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Universal Tool Stainless Steel Tweezer Set Assorted Tips Precision Tools - 4pc"
256508244345,181076,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Universal Utility Cable Zip Tie Cable White 4MM 100pk 12in"
256508244347,50602,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Heavy Duty AA Steadfast Batteries - 12 Pack"
256508244348,29509,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack"
256508244356,87100,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244360,46282,"Wood Tone",recommended,FREE_TEXT,SINGLE,8,"Dark Brown Wood | Espresso | Gray Wood | Light Yellow Wood | Medium Brown Wood | Medium Yellow Wood","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256508244360,46282,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256508244367,183235,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","SE Paper Trimmer 12 Inch Cutting Board Magnetic with Grid Guide Base"
256508244370,183100,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","8 Pc Template Stencil Set Drawing Arts and Crafts Ovals Circles Squares"
256508244371,75237,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades"
256508244379,20725,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
256508244390,29576,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around"
256508244391,183080,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal"
256508244394,183191,Shape,recommended,FREE_TEXT,MULTI,8,"Bent Handle | Curved Tip | Double Curved | Hook-Blade | Micro-Tip Curved | Steeple Tip","ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch"
256508244394,183191,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch"
256508244417,20725,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk"
256508244422,27363,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Gear Aid Wash-In Odor Eliminator - 1 Gallon"
256508244425,262020,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle"
256508244429,116496,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners 8pc"
256508244430,181415,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
256508244435,178055,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","(2 Piece) ASR Outdoor Plastic Funnel Set with Key Chains for Camping Hiking"
256508244454,181415,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size"
256508244456,28171,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
256508244457,20725,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil"
256508244466,36114,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256508244468,104229,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256508244478,50382,"Unit Type",recommended,FREE_TEXT,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256508244506,262020,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Precision Jeweler Eye Glasses Flat Tip Screw Driver - 7pc"
256508244508,178983,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
256508244509,260207,"Unit Type",recommended,FREE_TEXT,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256508701447,20725,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701474,20725,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256508701517,85915,"Compatible Product",recommended,FREE_TEXT,MULTI,8,"Carving Chainsaw | Chainsaw | Concrete Chainsaw | Hot Saw | Mini Chainsaw | Pole Chainsaw","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
256508701517,85915,"Unit Type",recommended,SELECTION_ONLY,SINGLE,8,"Unit | oz | lb | fl oz | gal | ft","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
