Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Animal type (product.metafields.shopify.animal-type),Authenticity (product.metafields.shopify.authenticity),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery type (product.metafields.shopify.battery-type),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Bug type (product.metafields.shopify.bug-type),Candle type (product.metafields.shopify.candle-type),Carabiner gate type (product.metafields.shopify.carabiner-gate-type),Carabiner shape (product.metafields.shopify.carabiner-shape),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Compass style (product.metafields.shopify.compass-style),Condition (product.metafields.shopify.condition),Drinkware material (product.metafields.shopify.drinkware-material),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),First aid kit components (product.metafields.shopify.first-aid-kit-components),First aid kit usage (product.metafields.shopify.first-aid-kit-usage),Geological era (product.metafields.shopify.geological-era),Hand warmer type (product.metafields.shopify.hand-warmer-type),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Housing material (product.metafields.shopify.housing-material),Hunting/Survival knife design (product.metafields.shopify.hunting-survival-knife-design),Knife type (product.metafields.shopify.knife-type),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Lighting features (product.metafields.shopify.lighting-features),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Net material (product.metafields.shopify.net-material),Notepad cover type (product.metafields.shopify.notepad-cover-type),Notepad design (product.metafields.shopify.notepad-design),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Paper type (product.metafields.shopify.paper-type),Power source (product.metafields.shopify.power-source),Product use (product.metafields.shopify.product-use),Rarity (product.metafields.shopify.rarity),Recommended age group (product.metafields.shopify.recommended-age-group),Scent (product.metafields.shopify.scent),Seat type (product.metafields.shopify.seat-type),Sheet color (product.metafields.shopify.sheet-color),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Usage type (product.metafields.shopify.usage-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_8lb_magnetic_pick_up_tool_lifestyle.jpg?v=1753472973,11,Person holding a black sand magnet with iron sand on it outdoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MC46_magnifier_tweezers_lifestyle_02_5cd9f19a-75d9-4dd7-b450-bba9342ab0a1.jpg?v=1755633654,12,one flake of gold or gold nugget under a magnifying glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GB5_vial_lifestyle_01_23798bed-7575-4f7e-8b9f-24ef105dbed7.jpg?v=1753472961,13,14pc remote adventure rucksack gold panning kit with backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP6-BS5-10L_collapsible_bucket_stand_detail_04_1.jpg?v=1772563681,14,prospecting bucket for gold fits classifers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/CTBP2010L-KH_canvas_backpack_khaki_detail_01_6c910ed5-0990-44be-a78d-0180c4435817.jpg?v=1753473314,15,"large backpack for outdoor activities hiking, camping, gold panning with a 30 Liter rucksack backpack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/CTBP2010L-BK_canvas_backpack_update_detail_03-2.jpg?v=1753473314,16,"large backpack for outdoor activities hiking, camping, gold panning with a 30 Liter rucksack backpack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/CTBP2010L-GN_canvas_backpack_green_detail_01-2.jpg?v=1753473314,17,"large backpack for outdoor activities hiking, camping, gold panning with a 30 Liter rucksack backpack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/CTBP2010L-KH_canvas_backpack_khaki_detail_10_a8e2480a-db20-45aa-9e42-59723e01ff4b.jpg?v=1767657917,18,close detailed shot of ASR Outdoor's logo on a backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/CTBP2010L-BK_canvas_backpack_update_scale_a6d63618-46ff-4f95-85f9-ecd9cfb5ce7c.jpg?v=1760299672,19,"large backpack for outdoor activities hiking, camping, gold panning with a 30 Liter rucksack backpack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,"200ft High Visibility Marking Ribbon, Flagging Tape Backpacking Safety Hiking Gear (Assorted Colors)","<p><span class=""a-list-item"">Mark your camp ground, construction site, or hiking path easily with the ASR Outdoor High Visibility Marking Ribbon.</span></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Roll Width: 1""</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Ribbon Length: 200'</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Ribbon Thickness: .06mm</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Colors Available: Red, Orange, Yellow, Green, Pink</span></li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Material: PVC</span><span class=""a-list-item""></span>
</li>
</ul>
<p><span class=""a-list-item"">The ASR Outdoor High Visibility Marking Ribbon is great for sectioning off or marking sites. Each roll of ribbon features a super bright color and has 200 feet.</span></p>
<p><span class=""a-list-item"">This ribbon is constructed of durable, weather-proof PVC so you can count on it rain or shine. </span><span class=""a-list-item"">Make sure to grab a roll or 2 of this tape before your next camping trip, construction job or team sport event.</span></p>
<p><span class=""a-list-item""><span><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;""></span></span></p>",ASR Outdoor,Sporting Goods > Outdoor Recreation > Camping & Hiking,Survival/Camping,"ASR Outdoor, backpacking, camp gear, camping, camping essentials, camping gear, emergency preparedness, hiking, hiking gear, outdoor gear, outdoor recreation, sporting goods, sports and outdoors, survival, survival gear",true,Color,Bright Red,,,,,,,,SON-16FT-TRAILRIBBON-ESF2036-RED,226.796185,shopify,0,deny,manual,9.99,,true,true,,,,,'00810058157058,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonmain2.jpg?v=1753472965,1,200-foot roll of high-visibility PVC marking ribbon for trails and campsites.,false,"200ft High-Visibility Marking Ribbon, Flagging | ASR Outdoor","200 feet of 1-inch high-visibility PVC flagging ribbon for marking trails and campsites, in red, orange, yellow, green, or pink. Tear-friendly PVC tape.",1013,unisex,adult,,new,TRUE,,,,,,TRUE,'2,,,,,,,,,,,,,,,,,,,,,red; orange; yellow; green; pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,Neon Orange,,,,,,,,SON-16FT-TRAILRIBBON-ESF2036-ORANGE,226.796185,shopify,47,deny,manual,9.99,,true,true,,,,,'00810058499905,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonred1.jpg?v=1753472965,2,red non stick tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,Neon Yellow,,,,,,,,SON-16FT-TRAILRIBBON-ESF2036-NEONYELLW,226.796185,shopify,0,deny,manual,9.99,,true,true,,,,,'00810058306692,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonorange3.jpg?v=1753472965,3,100ft and 200ft flagging ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,Neon Green,,,,,,,,SON-16FTHVMRNG-16F-NNGRN,226.796185,shopify,0,deny,manual,9.99,,true,true,,,,,'00883166841027,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonorange1.jpg?v=1753472966,4,hiking ribbon for tagging trees ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,Neon Pink,,,,,,,,SON-16FT-TRAILRIBBON-ESF2036-PINK,226.796185,shopify,21,deny,manual,9.99,,true,true,,,,,'00810058228666,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonyellow2.jpg?v=1753472966,5,tape that isn't sticky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbongreen2.jpg?v=1753472966,6,neon flagging tape vivid colored ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonpink1.jpg?v=1753472966,7,vivid marking tape flagging ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASROutdoor200ftHikingGearHighVisibilityMarkingRibbonmain.jpg?v=1753472966,8,vivid marking tape flagging ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,"7 Inch Folding Tactical Pocket Knife with Drop Point 440 Stainless Steel Blade, Black","<p>Minimalist and austere, this black folding pocket knife from ASR Outdoor is a great EDC knife to add to your hiking, backpacking, fishing, hunting, backcountry or camping gear. Specifications are listed below:</p>
<p>Overall Length: 7 inches<br>Closed Length: 4 inches<br>Blade Length: 3 inches<br>Blade Type: Drop Point, Matte Black<br>Blade Material: 440 Stainless Steel<br>Opening Mechanism: Thumb<br>Additional Features: Pocket Clip, Lanyard Hole, Flipper, Serrated Thumb Groove</p>
<p><br>With a tough aluminum body and 440 stainless steel blade, this folding pocket knife is compact and lightweight, and also features a back locking mechanism to keep the blade in place. Measuring just 4 inches in length when closed, and weighing in at just 0.2lbs, this folding pocket knife will be easy to pack on your person, via lanyard hole or belt clip, or keep with your outdoor gear, ready for your next adventure.</p>
<p><span><span class=""a-list-item""><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;""></span></span></p>",ASR Outdoor,Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives > Locking Blade Knives,Survival/Camping,"camping gear, every day carry knife, Flip Knife, Knife, Knives, Pocket Knife, utility knife",true,Title,Default Title,,,,,,,,SON-POCKETKNIFE-BLK-1,136.077711,shopify,113,deny,manual,12.99,,true,true,,,,,'00810131702458,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black_otherside.jpg?v=1753472969,1,7-inch black folding tactical pocket knife with a drop-point 440 stainless blade.,false,7-Inch Folding Tactical Pocket Knife | ASR Outdoor,"7-inch folding tactical pocket knife with a 3-inch drop-point blade in matte black 440 stainless. A slim everyday-carry knife for hiking, camping, and fishing.",3495,unisex,adult,,new,,,,,,,,,,,,,,,,,,,,stainless-steel,,,,,,,,,black-1,,,,,,,,,,aluminum,,,drop-point,edc,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black.jpg?v=1753472969,2,Drop Point Pocket Knife with clip on belt tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/387A7264.jpg?v=1753472969,3,Size of Flip knife in hand product photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black_closed_clip.jpg?v=1753472969,4,7 inch flip knife for hunting or survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black_detail.jpg?v=1753472969,5,Simple design of a pocket flip knife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black_scale.jpg?v=1753472969,6,7 inch flip knife for hunting or survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/7in_pocket_knife_black_half_closed.jpg?v=1753472970,7,Best Simple Camping Knife for carving or cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,13pc Creekside Gold Panning Kit with Drawstring Backpack and Mini Classifiers,"<p>Strike gold wherever adventure takes you!</p>
<p>This ASR Outdoor gold panning kit is lightweight and easily portable, meaning you walk or hike to just about any river or creek with gold prospecting equipment on your back, and immediately start panning for gold; minimal set up time needed and no assembly required.</p>
<p>All gold prospecting equipment included in this gold panning kit, conveniently fit inside the included ASR Outdoor drawstring backpack, so you can remain hands free when you’re on the go, and easily pack everything out when you’re done for the day.</p>
<p>Designed for use right at the water’s edge, this kit includes a high quality 12 inch dual riffle gold pan that makes capturing gold easier with both shallow and deep riffle walls. The gold panning kit also comes with three essential mini stacking classifiers, to help increase gold recovery efforts by eliminating unwanted raw materials from your paydirt. The included scoop is perfect for digging into creeks and streams, while the fine gold recovery equipment helps in the collection of even the smallest gold flakes and flour.</p>
<p>Lastly, this gold panning kit also includes a compatible stacking classifier storage container to catch paydirt, or securely store any other found valuables like rocks or fossils while exploring in the wild.</p>
<p>Adventure awaits; good luck!</p>
<p><span><span class=""a-list-item""><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;""></span></span></p>",ASR Outdoor,Sporting Goods > Outdoor Recreation,Gold Panning,"classifier screen, dual riffle gold pan, gold, gold panning, gold panning equipment, gold panning kit, gold panning kits, gold prospecting, gold prospecting equipment, gold prospecting essentials, gold sifting tools, mini classifier",true,Title,Default Title,,,,,,,,SON-ASRO-CREEKSIDEGPKIT-13PC,979.7595192,shopify,0,deny,manual,54.95,,true,true,,,,,'00810131700393,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_13pc_creekside_gold_panning_kit_main.jpg?v=1753472971,1,13-piece creekside gold panning kit with mini classifiers and a drawstring backpack.,false,"Creekside Gold Panning Kit with Backpack, 13pc | ASR Outdoor",Lightweight 13-piece creekside gold panning kit with mini classifiers in a drawstring backpack. Hike to any river or creek and start panning.,3136,unisex,adult,,new,,,,,,,,'1,,,,,,,,,,,,,,,,,,,,,black-1; green; clear,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_mini_classifiers_lifestyle_01.jpg?v=1755635843,2,creekside mini classifier gold panning kit for beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_13pc_creekside_gold_panning_kit_scale_01.jpg?v=1755635836,3,creekside mini classifier gold panning kit for beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_13pc_creekside_gold_panning_kit_scale2.jpg?v=1755635836,4,gold prospecting mini classifiers 6 inch classifiers for gold panning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/BG-210DSB-BK_drawstring_logo_scale_PL_90a5913c-27de-4371-9b5e-92dfe1b3d70c.jpg?v=1755635836,5,cinch sack lightweight gold panning bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP4-72BC_Mini_Sifting_pan_cover_detail8.jpg?v=1755635836,6,how to collect paydirt gold paydirt container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_Drawstring_Backpack_Lifestyle_01.jpg?v=1753472972,7,creekside mini classifier gold panning kit for beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_fine_gold_recovery_bottle_lifestyle.jpg?v=1755635914,8,gold recovery with snifter bottle snuffer bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_fine_gold_recovery_bottle_lifestyle.png?v=1753472972,9,Hand holding a white ASR Outdoor snuffer bottle with a clear background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/81jiRNzQyZL._AC_SL1500.jpg?v=1753472972,10,creekside mini classifier gold panning kit for beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_stacking_mini_classifiers_lifestyle_01.jpg?v=1753472972,11,creekside mini classifier gold panning kit for beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
