account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
dows,365879935278,,Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set,OK,100.0,56,104,,"This set comes with 3 sizes of bits: 1/2 inch, 3/8 inch, 1/4 inch, so you'll be able to use them for just about any project. They are constructed of durable metal and will hold up throughout many uses! The 3pc set is a must have for any contractors, mechanics, or homeowners. Make sure to have some o","Deals Only Our Store About Us Contact Us Product Details MPN: PEBS-3-834 UPC: 785220012100 Features: 3pc Set: ½ inch, 3/8 inch & ¼ inch Socket Adapter Compatible w/ All Power Drill Chucks Constructed of Durable Metal Great for Home, Office, Automotive, Hobby, Crafts & More! Weight: 3.7 oz Universal "
dows,235473955329,,ASR Outdoor 14pc Gold Panning Kit Stackable 1/2 Inch Sifter Backpack Prospecting,OK,100.0,86,200,,"A portable and comprehensive set of gold prospecting tools suitable for all skill levels, that allows for classification, panning, extraction and storage of any found gold. This ASR Outdoor 14pc kit includes a stackable plastic sifting screen, x3 dual riffle gold pans, x2 pipettes, x3 collection via","Deals Only Our Store About Us Contact Us Product Details MPN: ASRO14PCGKSIFT UPC: 810131709815 Features: 14PC GOLD PANNING KIT: Comprehensive ASR Outdoor gold prospecting kit includes stackable plastic sifter, x3 dual riffle gold pans, x2 pipettes, x3 collection vials, magnifying tweezers, mini funn"
dows,127389932553,,ASR Tactical Drop Point Blade Thumb Assist Pocket Knife Stainless Steel – Chrome,OK,100.0,95,142,,"The ASR Tactical Drop Point Blade Pocket Knife is the perfect tool for everyday carry. Constructed of durable stainless steel that won’t rust, you can count on it rain or shine, making it a great option for hunters and campers. The drop point blade features a convex spine that is designed to be easi","Deals Only Our Store About Us Contact Us Product Details MPN: ASRTCHRMPKN8 UPC: 810058483140 Features: DURABLE CONSTRUCTION – Made stainless steel, the ASR Tactical pocket knife won’t rust so you can count on it rain or shine. It features a sleek wood grain ergonomic handle for safe and easy handlin"
dows,127389857833,,"Jumbo 6.5"" XL Carabiner Key Chain  - Purple",OK,100.0,57,102,,"Keep your sporting goods and fitness equipment handy with the Jumbo ASR Outdoor XL Aluminum Carabiner with Hand Grip! Attach one to your backpack, water bottle, keys or purse to keep things handy and organized. These carabiners are constructed of durable aluminum and come with a key ring for easy at","Deals Only Our Store About Us Contact Us Product Details MPN: ASRO-SECB_XLPK-255 UPC: 706569256123 Features: Dimensions of XL Carabiner: 6.5"" x 4"" Material: Aluminum Color: Purple Great for Hiking, Camping, Backpacks, Key Chains & Everyday Use Jumbo 6.5"" XL Carabiner Key Chain - Purple MSRP 14.99 Ke"
dows,365879935289,,28pc Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting,OK,100.0,50,80,,"The 28pc Wood Burning & Soldering Tips Set is a great addition to your wood working or soldering tool collection. This set comes with everything you'll need for your wood working projects: wood carving tips, wood embossing tips, soldering tips, hot knife chuck and blade, number, letter and basic sym","Deals Only Our Store About Us Contact Us Product Details MPN: 28WBTS-750 UPC: 194415056032 Features: 28pc Wood Burning Tips Set Wood Carving Tips Wood Embossing Tips Hot Knife Chuck & Blade Number, Letter & Basic Symbols Stencils 28pc Wood Burning Wood Working and Assorted Soldering Tips Stencil Set"
dows,364858699591,,ASR Outdoor Collapsible Water Carrier with Handle 3.75 Gallon Hiking Camping,OK,100.0,80,117,,"Stay hydrated on the go with the ASR Outdoor Collapsible Water Carrier! This will hold up to 3.75 gallons of water, yet collapses to be small and compact. Comes with strong handle that folds flat for ease of transportation and on/off spigot to avoid spills. When collapsed this can easily fit into ba","Deals Only Our Store About Us Contact Us Product Details MPN: SDFN8202 UPC: 060886450986 Features: 3.75 gallon capacity Comes with handle and on/off spigot Easily store in backpack, folds up nicely Extends and Collapses with Ease Great for hiking and camping as well as disaster relief use ASR Outdoo"
dows,365879832358,,ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife,OK,100.0,43,124,,"The ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife is 3.75"" long, and the blade length is 2.79"" long. It is lightweight and pocket-sized so that you can carry it anywhere with you on the go. The handle is comfortable and non-slip. You can use it every day at home, outdoors, camping, hiking ","Deals Only Our Store About Us Contact Us Product Details MPN: PKLBAB UPC: 060886378310 Features: COMPACT: Thoughtfully designed 3.75"" long body and 2.75"" long blade, this knife is made to go anywhere but still have enough edge to get the tough jobs done. MATERIAL - Blade is made from stainless steel"
dows,236345160652,,Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool,OK,100.0,54,190,,"Have you ever been stuck trying to open a stubborn pickle jar? Or, you’re riffling through utensil drawers but just can’t find that bottle opener? Worry no more, the Beille jar opener can do all that with the quick twist of a wrist! With the Beille 4 in 1 Non-Slip Multipurpose Adjustable Easy Grip J","Deals Only Our Store About Us Contact Us Product Details MPN: BJOPRD1 UPC: 810058482181 Features: KITCHEN GADGET ESSENTIAL: This adjustable easy grip jar opener makes removing all kinds of lids fast and efficient! When that pickle jar lid is just too tight or you can’t locate a bottle opener, use th"
dows,365879907937,,ASR Outdoor Gold Panning 500g Portable Electronic Pocket Scale,OK,100.0,61,254,,"A convenient gold panning or gold prospecting tool to have on site in the field, the ASR Outdoor Gold Panning Portable Digital Pocket 5-Unit Measurement Weigh Scale with LCD Screen combines lightweight, compact and minimal design with high precision accuracy and functionality, that will easily fit i","Deals Only Our Store About Us Contact Us Product Details MPN: ASRPS5U1 UPC: 810058487551 Features: PRECISE & ACCURATE MEASUREMENTS : The digital pocket scale features high precision sensors that can measure in five different units including grams, ounces, tola, carat and grains; its versatility here"
dows,365879996354,,ASR Tactical Drop Point Blade Thumb Assist Pocket Knife Stainless Steel – Black,OK,100.0,94,140,,"The ASR Tactical Drop Point Blade Pocket Knife is the perfect tool for everyday carry. Constructed of durable stainless steel that won’t rust, you can count on it rain or shine, making it a great option for hunters and campers. The drop point blade features a convex spine that is designed to be easi","Deals Only Our Store About Us Contact Us Product Details MPN: ASRTBLKPKN8 UPC: 810058486615 Features: DURABLE CONSTRUCTION – Made stainless steel, the ASR Tactical pocket knife won’t rust so you can count on it rain or shine. It features a sleek black ergonomic handle for safe and easy handling. DRO"
dows,127389932560,,Hobby Knife Precision Set 16pc Exacto Blades Cutting Sculpting Craft Hobby DIY,OK,100.0,55,94,,"The 16pc Hobby Knife Set is great for completing detailed craft work, scrap booking and art projects! This set comes with 13 assorted hobby blades and 3 precision knives. The blades are easily interchangeable and are great for cutting small objects. Inside the durable plastic case you'll find a 2 me","Deals Only Our Store About Us Contact Us Product Details MPN: 16HKS-677 UPC: 720966086800 Features: 13 Assorted Precision Blades; 3 Handles Durable Plastic Case for Easy Storage Great for Detailed Craft Work, Hobbies, Scrap booking, Woodworking & More Color: Blue Hobby Knife Precision Set 16pc Exact"
dows,236345137179,,ASR Outdoor 6 Inch Mini Gold Prospecting Sifting Pan 4 Holes Per Square Inch,OK,100.0,77,211,,"The ASR Outdoor 8pc Mini Classifier Sifting Screen Set are a must-have for gold prospecting, gold mining and mineral recovery. Utilizing our high-impact classifier screen sieves is one of the first steps in successful gold prospecting by reducing down your material into a manageable size. The Gold R",Deals Only Our Store About Us Contact Us Product Details MPN: 6INGRNSIFTPAN UPC: 855569007034 Features: HIGH IMPACT PLASTIC- Classifier screens are made with high-quality ABS plastic formed around the stainless steel wire mesh ensuring that they can be used frequently in the field STACKABLE DESIGN -
dows,365879996357,,ASR Outdoor - 11 inch Heavy Duty Hand Trowel - Orange,OK,100.0,51,83,,"Hand Trowels are great for any of your gardening and digging needs. Whether it is seeding, weeding, planting or digging up lost treasure this is great for you. This product is made up of heavy duty nylon and holds up to 4 inches of dirt. The handle gives you a nice grip to make it comfortable while ",Deals Only Our Store About Us Contact Us Product Details MPN: TROWELORANGE UPC: 060886070054 Features: Great for Gardening Holds up to 4 inches of dirt Easy to Store Heavy Duty ASR Outdoor - 11 inch Heavy Duty Hand Trowel - Orange MSRP 18.99 Hand Trowels are great for any of your gardening and diggi
dows,365879950523,,10pc Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife,OK,100.0,68,106,,Tired of having dull blades for your hobby knife? This set will provide you with 10 brand new razor-sharp blades of different sizes and styles. Each high carbon steel blade is extremely sharp and specially ground and stropped to provide the smoothest possible edge. They are designed to fit Testors 8,"Deals Only Our Store About Us Contact Us Product Details MPN: 882810 UPC: 838185880014 Features: (10) Different Blade Sizes/Styles Razor Sharp Edge Made with High Carbon Steel Includes (2) Plastic Safety Tubes Great for Modeling, Scrapbooking, Crafts, Art Projects and More! 10pc Razor Knife Blade Re"
dows,126462946756,,"2 Pack GEAR AID Camo Form Self-Cling Reusable Gun Wrap 2"" x 144"" Various Colors",OK,100.0,86,127,,"When you need to conceal guns or camouflage gear without leaving behind a sticky residue only one gun camo will do. Camo Form by Tactical is a self-adhering, camouflage wrap that is removable and reusable. Use it on guns, scopes, knives, tree stands, flashlights whatever you're taking into the field","Deals Only Our Store About Us Contact Us Product Details MPN: 19550-2 UPC: 882153195884 Features: Adhesive-Free, Self-Adhering Gun Camo Heavy-Duty Fabric is Washable and Reusable Conceal Guns and Camouflage Gear Quiet Clanking Objects Protect Guns and Equipment from Field Scratches 2 Pack GEAR AID C"
dows,236345137197,,Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle,OK,100.0,58,95,,"Create beautifully textured jewelry with the Dual Head Texturizing Hammer! This hammer features two different textured heads - rounded stripes on one side and square dimples on the other. Overall the hammer is 10.25"" in length and the face diameters are 1.125"". The wooden handle has a comfortably mo","Deals Only Our Store About Us Contact Us Product Details MPN: THDH-SS UPC: 060886360629 Features: Dual Sided Textures: Rounded Stripes & Square Dimples Overall Length: 10.25"" Face Diameters: 1.125"" Wooden Handle | High Quality Steel Made in India Universal Tool Texturising Hammer Dual Face Square St"
dows,364899577169,,ASR Outdoor Technora Composite Survival Cord Rope 1200lb Strength 25' to 1000',OK,100.0,66,185,,"The Technora 1200lb Survival Cord by ASR Outdoor is an essential item to pack with for EDC, emergency preparedness, and ultralight backpacking. It is strong and compact while being 8x stronger than steel by weight, with a thermal decomposition threshold of 930 degrees Fahrenheit, and is totally resi","Deals Only Our Store About Us Contact Us Product Details MPN: Btnr042 UPC: 766359694887 Features: HIGH TENSILE STRENGTH: 1200lb Strong and light: weight for weight, Technora is 8 times stronger than steel and 3 times stronger than fiberglass, polyester or nylon yarns FATIGUE RESISTANCE: Shows little"
dows,127389768412,,Aluminum Dog Tags Engraveable Blank Key Chains Military Identification 12 Pack,OK,100.0,75,146,,These aluminum dog tags are great to use for luggage identification and other travel needs. Quickly identify your keys in any key bowl. Identify pets or medications easily with the 12 pack of Aluminum Dog Tags. Sometimes it is best to buy in bulk dog tags so you have spares available in case you nee,"Deals Only Our Store About Us Contact Us Product Details MPN: 12PADT-875 UPC: 786705375918 Features: BULK DOG TAGS: Overall Size: 2"" x 1.25"" ; Same style and make as the original military neck chain GI dog tags KEY RING BLING: Ball Chain Length: 3.25"" ; Ideal key marker for any set of keys and great"
dows,236345031424,,3pc American Flag and Bald Eagle 13 inchFixed Blade Hunting Knife Collector Set,OK,100.0,68,157,,"This Patriotic 3pc American Bald Eagle Dagger Collector's Set displays beautiful artwork and craftsmanship, and would make a great gift for any knife collector, dagger enthusiast, and/or red blooded American. This collector's set features a black design, white design, and American flag design that h",Deals Only Our Store About Us Contact Us Product Details MPN: ASR-CBEDAG3PC UPC: 822894005523 Features: SPECIAL EDITION DECORATIVE KNIFE: These wild animal daggers are quite the addition to any knife collection set: The Animal Head Fixed Blade Hunting Daggers feature an intricate outdoor graphic des
