priority,item_id,title,category_id,category_path,schema_aspects,present,missing_required,missing_recommended,missing_required_names,missing_recommended_names
11,127389878180,"TychoTyke Construction and Rescue Tools Truck with Light and Sound Yellow",152934,"Toys & Hobbies|Diecast & Toy Vehicles|Construction Equipment|Contemporary Manufacture",21,10,0,11,,"Scale; Vehicle Make; Vehicle Type; Autographed; Features; Character Family; Theme; Age Level; Series; Recommended Age Range; Vintage"
11,127389932563,"Kidplokio Monster Trucks Toy ATV Off Road Friction Trailer Pull Back Cars",180506,"Toys & Hobbies|Diecast & Toy Vehicles|Cars, Trucks & Vans|Contemporary Manufacture",22,11,0,11,,"Vehicle Make; Scale; Series; Vehicle Type; Character Family; Theme; Autographed; Age Level; Recommended Age Range; Customized; Vintage"
11,127389932568,"Kids Racing Game Play Mat Diecast Metal Toy Car Carrier Playset 11pc",180506,"Toys & Hobbies|Diecast & Toy Vehicles|Cars, Trucks & Vans|Contemporary Manufacture",22,11,0,11,,"Vehicle Make; Scale; Series; Vehicle Type; Character Family; Theme; Autographed; Age Level; Recommended Age Range; Customized; Vintage"
11,127389932573,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack",20725,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Barbecue Tools",25,14,0,11,,"Set Includes; Number in Pack; Handle Material; Head Material; Personalize; Number of Items in Set; Style; Manufacturer Warranty; Personalization Instructions; Unit Quantity; Unit Type"
11,127389932589,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Barbecue Tools",25,14,0,11,,"Set Includes; Number in Pack; Handle Material; Head Material; Personalize; Number of Items in Set; Style; Manufacturer Warranty; Personalization Instructions; Unit Quantity; Unit Type"
11,127389946577,"ASR Outdoor Braided Technora 950lb Survival Cord Rope - Natural (Many Lengths)",181413,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Paracord & Paracord Supplies",19,8,0,11,,"Color; Features; Number in Pack; Number of Strands; Country of Origin; Suitable For; Tensile Strength; MPN; Rope Diameter; Unit Quantity; Unit Type"
11,127389969234,"ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag 16.9oz",181409,"Sporting Goods|Camping & Hiking|Water Bottles & Hydration|Water Carriers",19,8,0,11,,"Top Type; California Prop 65 Warning; Item Height; Item Length; Item Weight; Item Width; MPN; Manufacturer Warranty; Model; Unit Quantity; Unit Type"
11,127815670306,"ASR Federal Bifold Leather ID Card Shield Badge Holder Police Gear Smooth Black",2996,"Clothing, Shoes & Accessories|Men|Men's Accessories|Wallets",24,13,0,11,,"Theme; Character; Accents; Fabric Type; California Prop 65 Warning; Item Length; Item Width; MPN; Personalization Instructions; Unit Quantity; Unit Type"
11,235459823131,"HEROCLIP Carabiner Clip Hook Large for Camping, Backpack, Organization (Blue)",52373,"Clothing, Shoes & Accessories|Men|Men's Accessories|Key Chains, Rings & Cases",20,9,0,11,,"Character; Theme; Character Family; Accents; Vintage; Personalize; Handmade; Pattern; California Prop 65 Warning; Number of Pieces; Personalization Instructions"
11,235505374455,"HEROCLIP Carabiner Clip and Hook Small for Purse, Stroller (Black and Red)",52373,"Clothing, Shoes & Accessories|Men|Men's Accessories|Key Chains, Rings & Cases",20,9,0,11,,"Character; Theme; Character Family; Accents; Vintage; Personalize; Handmade; Pattern; California Prop 65 Warning; Number of Pieces; Personalization Instructions"
11,235540665153,"Star Wars UFO Ball Helicopter Mandalorian Yoda Stormtrooper Kids Toy Mini Copter",123847,"Toys & Hobbies|Radio Control & Control Line|RC Model Vehicles & Kits|Helicopters",19,8,0,11,,"Number of Channels; Fuel Type; Scale; Model Grade; System; Required Assembly; Blade Length; Vintage; Lot (Y/N); Age Level; Replica of"
11,235588568699,"10"" Stone Carving Hammer Hardened Steel Mallet for Masonry",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",21,10,0,11,,"Head/Face Material; Handle Material; Number of Pieces; Color; Handle Size; Manufacturer Warranty; Personalize; Item Diameter; Personalization Instructions; Unit Quantity; Unit Type"
11,236167093641,"Beille Beech Wood and Silicone Kitchen Utensils Cooking Supplies (Many Styles)",20649,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cooking Utensils",19,8,0,11,,"Set Includes; Number of Items in Set; MPN; Pattern; Theme; Personalize; Making Method; Model; Unit Quantity; Unit Type; Personalization Instructions"
11,236345031406,"Emergency Hammer Window Punch and Seat Belt Cutter",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",21,10,0,11,,"Head/Face Material; Handle Material; Number of Pieces; Color; Handle Size; Manufacturer Warranty; Personalize; Item Diameter; Personalization Instructions; Unit Quantity; Unit Type"
11,236345056409,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,"Home & Garden|Household Supplies & Cleaning|Laundry Supplies|Detergents, Softeners & Stain Removers",18,7,0,11,,"Form; For; Number in Pack; Scent; Capacity; Suitable For; Power Source; California Prop 65 Warning; Labels & Certifications; Unit Quantity; Unit Type"
11,236345056434,"Kidplokio 3 in 1 Ultimate T Rex Diecast Cars Transporter Truck Toy (2 Colors)",180506,"Toys & Hobbies|Diecast & Toy Vehicles|Cars, Trucks & Vans|Contemporary Manufacture",22,11,0,11,,"Vehicle Make; Scale; Vehicle Year; Series; Year of Manufacture; Model; Features; Age Level; MPN; Customized; Vintage"
11,236345069130,"Kidplokio 41pc Police Station for Toy Cars Playset, Blue, Boys, Ages 3+",177918,"Toys & Hobbies|Diecast & Toy Vehicles|Play Sets",20,9,0,11,,"Vehicle Make; Scale; Autographed; Features; Age Level; Series; Vehicle Type; Theme; Recommended Age Range; Character Family; Vintage"
11,236345069169,"ASR Outdoor Portable Telescoping Collapsible Stool with Carry Handle",16038,"Sporting Goods|Camping & Hiking|Camping Furniture",21,10,0,11,,"Frame Material; Tabletop Material; Seat Material; Folded Dimensions; Set Includes; Suitable For; Features; Model; MPN; Unit Quantity; Unit Type"
11,236345137181,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight",181415,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Other Outdoor Survival Gear",18,7,0,11,,"Suitable For; Features; Set Includes; Vintage; California Prop 65 Warning; Item Height; Item Length; Item Weight; Item Width; Unit Quantity; Unit Type"
11,236345137189,"Beille Stainless Steel Black Knife Set Kitchen Utensils, 5pc",177005,"Home & Garden|Kitchen, Dining & Bar|Flatware, Knives & Cutlery|Kitchen & Steak Knives",21,10,0,11,,"Set Includes; Number of Items in Set; Food Compatibility; Blade Edge; Handle Material; Personalize; Manufacturer Warranty; Making Method; Unit Quantity; Unit Type; Personalization Instructions"
11,236345137225,"TychoTyke Construction and Rescue Tools Truck with Light and Sound Red",152934,"Toys & Hobbies|Diecast & Toy Vehicles|Construction Equipment|Contemporary Manufacture",21,10,0,11,,"Scale; Vehicle Make; Vehicle Type; Autographed; Features; Character Family; Theme; Age Level; Series; Recommended Age Range; Vintage"
11,236345146195,"ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch",181390,"Sporting Goods|Camping & Hiking|Camping Storage",27,16,0,11,,"Capacity; Weight Capacity; Number of Compartments; Manufacturer Warranty; Suitable For; Shape; Care Instructions; Item Depth; Item Diameter; Unit Quantity; Unit Type"
11,236345160651,"Diamond Coated Tool Hole Saw Universal Drill Bit Rotary 80 Grit 6 pack",260207,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Rotary Tool Accessories",23,12,0,11,,"Application; Voltage; Connection Type; Number of Items in Set; Suitable For; Color; Manufacturer Warranty; Item Diameter; Item Depth; Unit Quantity; Unit Type"
11,236345160652,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",20688,"Home & Garden|Kitchen, Dining & Bar|Bar Tools & Accessories|Corkscrews & Openers",21,10,0,11,,"Type; Style; Character Family; Personalize; Occasion; Wood Tone; Theme; Character; Unit Quantity; Unit Type; Personalization Instructions"
11,236345160663,"ASR Outdoor (4-Pack) Camping Utensil 3pc Set of Military MRE Camping Accessories",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",24,13,0,11,,"Sport/Activity; Handle Material; Surface Coating; Number of Items in Set; Heat Resistance; Manufacturer Warranty; Product Line; Set Includes; Stove Type Compatibility; Unit Quantity; Unit Type"
11,236372535013,"ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights",168867,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Lanterns",28,17,0,11,,"Voltage; Number of Batteries; Lighting Technology; Battery Technology; Number of Lights; Operating Time; IP Rating; Cord Type; Cable Length; Lumens; Number of LEDs"
11,363572491527,"Universal Multitool Hatchet Hammer Pry Bar Utility Axe for Emergency Survival",181415,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Other Outdoor Survival Gear",18,7,0,11,,"Set Includes; Vintage; California Prop 65 Warning; Item Height; Item Length; Item Weight; Item Width; MPN; Model; Unit Quantity; Unit Type"
11,364875044282,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent and Tarp Repair,",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,5,0,11,,"Features; Number in Pack; Color; Mounting Type; Suitable For; Item Length; Item Width; Item Height; California Prop 65 Warning; Unit Quantity; Unit Type"
11,365879832359,"ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil",20725,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Barbecue Tools",25,14,0,11,,"Set Includes; Number in Pack; Handle Material; Head Material; Personalize; Number of Items in Set; Style; Manufacturer Warranty; Personalization Instructions; Unit Quantity; Unit Type"
11,365879907948,"2 Pound 10"" Stone Carving Hammer Hardened Steel Mallet for Masonry",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",21,10,0,11,,"Head/Face Material; Handle Material; Number of Pieces; Color; Handle Size; Manufacturer Warranty; Personalize; Item Diameter; Personalization Instructions; Unit Quantity; Unit Type"
11,365879907956,"ASR Outdoor 11 in 1 Multi-function Credit Card Sized Wallet Tool Silver",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",20,9,0,11,,"Number of Tools; Blade Material; Blade Edge; Blade Length; Closed Length; Item Weight; MPN; Manufacturer Warranty; Overall Length; Unit Quantity; Unit Type"
11,365879935277,"GEAR AID 2pc Tenacious Tape and Waterproofing Gear Repair Sealant Set (4 Styles)",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,5,0,11,,"Number in Pack; Color; Mounting Type; Item Length; Item Width; Item Height; Item Weight; California Prop 65 Warning; MPN; Unit Quantity; Unit Type"
11,365879935301,"ASR Outdoor 6 in 1 Camping Utensil Multi-Tool with Carrying Case",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",24,13,0,11,,"Sport/Activity; Handle Material; Surface Coating; Number of Items in Set; Heat Resistance; Manufacturer Warranty; Product Line; Set Includes; Stove Type Compatibility; Unit Quantity; Unit Type"
11,365879935306,"ASR Outdoor 3pc Reusable Backpacking Camping Travel Cutlery Plastic Utensils Set",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",24,13,0,11,,"Sport/Activity; Handle Material; Surface Coating; Number of Items in Set; Heat Resistance; Manufacturer Warranty; Product Line; Set Includes; Stove Type Compatibility; Unit Quantity; Unit Type"
11,365879950533,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Hiking Running",158951,"Sporting Goods|Fitness, Running & Yoga|Clothing & Accessories|Safety & Reflective Gear",25,14,0,11,,"Number of Items; Body Area; Department; Application; Expiration Date; Style; Sport/Activity; Item Diameter; Manufacturer Warranty; Unit Quantity; Unit Type"
11,365879950545,"TychoTyke 12pc Dinosaur Toys Action Figures Toy Truck Storage Playset, Orange",180506,"Toys & Hobbies|Diecast & Toy Vehicles|Cars, Trucks & Vans|Contemporary Manufacture",22,11,0,11,,"Vehicle Make; Scale; Series; Vehicle Type; Features; Theme; Autographed; Age Level; Recommended Age Range; Customized; Vintage"
11,365879996361,"PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor",170091,"Home & Garden|Holiday & Seasonal Décor|Stockings & Hangers",29,18,0,11,,"Set Includes; Number of Items; Shape; Theme; Pattern; Personalize; Filling; Time Period Manufactured; Personalization Instructions; Unit Quantity; Unit Type"
11,365879996374,"7 Function Deluxe Heavy Duty Camping Utensil Multi Tool",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",24,13,0,11,,"Sport/Activity; Handle Material; Surface Coating; Number of Items in Set; Heat Resistance; Manufacturer Warranty; Product Line; Set Includes; Stove Type Compatibility; Unit Quantity; Unit Type"
11,365879996382,"ASR Outdoor Hawkbill Style Folding Knife Digital Camo Navy Blue Pocket Blade",42577,"Sporting Goods|Hunting|Knives & Tools|Folding Blade",19,8,0,11,,"Handle Material; Features; Manufacturer Warranty; Blade Hardness; California Prop 65 Warning; Item Weight; MPN; Model; Overall Length; Unit Quantity; Unit Type"
11,365880042763,"Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy",62134,"Sporting Goods|Fitness, Running & Yoga|Fitness Equipment & Gear|Jump Ropes",23,12,0,11,,"Features; Sport/Activity; Muscle Group; Usage; Grip Material; Indoor/Outdoor; Item Diameter; Number of Items in Set; Set Includes; Unit Quantity; Unit Type"
11,365880042779,"7 Pocket Suede Leather Tool Belt with Heavy Duty Nylon Belt with Quick Release",42362,"Home & Garden|Tools & Workshop Equipment|Tool Boxes & Storage|Tool Bags, Belts & Pouches",19,8,0,11,,"Material; Model; MPN; Manufacturer Warranty; Item Width; Item Length; Item Height; Item Diameter; Item Weight; Unit Quantity; Unit Type"
11,365938401688,"ASR Federal Bifold Leather ID Card Shield Badge Holder Police Gear Basketweave",2996,"Clothing, Shoes & Accessories|Men|Men's Accessories|Wallets",24,13,0,11,,"Theme; Character; Accents; Fabric Type; California Prop 65 Warning; Item Length; Item Width; MPN; Personalization Instructions; Unit Quantity; Unit Type"
10,126328889625,"ToolTreaux Interchangeable Fine Mesh Sieve Set with Drawstring Backpack, 6pc",20636,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Colanders, Strainers & Sifters",23,13,0,10,,"Set Includes; Food Compatibility; Number of Items in Set; Making Method; Item Diameter; Style; Manufacturer Warranty; Item Depth; Unit Quantity; Unit Type"
10,126428136149,"ASR Tactical Full Tang Paracord Survival Knife with Sheath (Tanto or Drop Point)",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,5,0,10,,"Blade Color; Blade Type; Tang; Handle Material; Blade Length; Blade Material; Blade Edge; Features; Original/Reproduction; Dexterity"
10,126431926007,"ASR Federal 3 in 1 Leather ID Badge Holder Police Gear with Lanyard Neck Chain,",71482,"Business & Industrial|Retail & Services|Security & Surveillance|Other Retail Security",15,5,0,10,,"Mirror Shape; Backing Material; Lens Material; Viewing Angle; Mirror Environment; Mirror Width; Mounting Type; Type; Unit Quantity; Unit Type"
10,126440196718,"Beille 4pc Bamboo Kitchen Spoons Utensils Cooking Baking Accessories",20649,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cooking Utensils",19,9,0,10,,"Set Includes; Handle Material; Number of Items in Set; Pattern; Theme; Personalize; Making Method; Unit Quantity; Unit Type; Personalization Instructions"
10,127264606664,"Soilove Laundry Soil Stain Remover All Colorfast Washable Fabrics (Many Sizes)",260134,"Home & Garden|Household Supplies & Cleaning|Laundry Supplies|Detergents, Softeners & Stain Removers",18,8,0,10,,"Color; Capacity; MPN; Features; Power Source; California Prop 65 Warning; Labels & Certifications; Model; Unit Quantity; Unit Type"
10,127389768431,"Universal Tool 100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Rotary Tool Accessories",23,13,0,10,,"Application; Voltage; Connection Type; Number of Items in Set; Suitable For; Manufacturer Warranty; Item Diameter; Item Depth; Unit Quantity; Unit Type"
10,127389838942,"Disney Princess Purple Flower Hair Clip Accessory for Girls Dress Up",57920,"Clothing, Shoes & Accessories|Kids|Girls|Girls' Accessories|Hair Accessories",19,9,0,10,,"Character; Occasion; Hair Type; Accents; Department; Character Family; Theme; Pattern; Personalize; Personalization Instructions"
